Range,Timestamp,Time,Power,Trail_length
85.20000338554382,1756357952.2745001,18752.274500131607,55.660152435302734,16.350000649690628
85.35000339150429,1756357952.2745001,18752.274500131607,56.705299377441406,16.350000649690628
85.50000339746475,1756357952.2745001,18752.274500131607,57.160926818847656,16.350000649690628
85.65000340342522,1756357952.2745001,18752.274500131607,56.70488739013672,16.350000649690628
85.80000340938568,1756357952.2745001,18752.274500131607,55.756553649902344,16.350000649690628
85.95000341534615,1756357952.2745001,18752.274500131607,53.837379455566406,16.350000649690628
86.10000342130661,1756357952.2745001,18752.274500131607,55.753875732421875,16.350000649690628
86.25000342726707,1756357952.2745001,18752.274500131607,54.360130310058594,16.350000649690628
86.40000343322754,1756357952.2745001,18752.274500131607,55.014400482177734,16.350000649690628
86.550003439188,1756357952.2745001,18752.274500131607,53.0880126953125,16.350000649690628
86.70000344514847,1756357952.2745001,18752.274500131607,55.32307052612305,16.350000649690628
86.85000345110893,1756357952.2745001,18752.274500131607,58.35018539428711,16.350000649690628
87.0000034570694,1756357952.2745001,18752.274500131607,54.493656158447266,16.350000649690628
87.15000346302986,1756357952.2745001,18752.274500131607,57.78812789916992,16.350000649690628
58.05000230669975,1756358155.872,18955.87199997902,49.274473587810746,0.30000001192092896
58.20000231266022,1756358155.872,18955.87199997902,49.018123695306514,0.30000001192092896
58.35000231862068,1756358155.872,18955.87199997902,52.18698269500085,0.30000001192092896
125.8500050008297,1756358241.3145,19041.31450009346,53.83102322645107,0.30000001192092896
126.00000500679016,1756358241.3145,19041.31450009346,51.98566370405195,0.30000001192092896
126.15000501275063,1756358241.3145,19041.31450009346,54.18816503091813,0.30000001192092896
158.25000628829002,1756358249.85575,19049.855750083923,48.251014709472656,12.000000476837158
158.4000062942505,1756358249.85575,19049.855750083923,55.72281265258789,12.000000476837158
158.55000630021095,1756358249.85575,19049.855750083923,53.562843322753906,12.000000476837158
158.70000630617142,1756358249.85575,19049.855750083923,50.05463409423828,12.000000476837158
158.85000631213188,1756358249.85575,19049.855750083923,53.559322357177734,12.000000476837158
159.00000631809235,1756358249.85575,19049.855750083923,53.96343994140625,12.000000476837158
159.1500063240528,1756358249.85575,19049.855750083923,41.41073226928711,12.000000476837158
159.30000633001328,1756358249.85575,19049.855750083923,52.34859085083008,12.000000476837158
159.45000633597374,1756358249.85575,19049.855750083923,43.134456634521484,12.000000476837158
159.6000063419342,1756358249.85575,19049.855750083923,51.10761260986328,12.000000476837158
159.75000634789467,1756358249.85575,19049.855750083923,52.81440353393555,12.000000476837158
159.90000635385513,1756358249.85575,19049.855750083923,49.51968765258789,12.000000476837158
160.0500063598156,1756358249.85575,19049.855750083923,55.95970916748047,12.000000476837158
160.20000636577606,1756358249.85575,19049.855750083923,53.3787841796875,12.000000476837158
160.35000637173653,1756358249.85575,19049.855750083923,54.22491455078125,12.000000476837158
160.500006377697,1756358249.85575,19049.855750083923,50.86573791503906,12.000000476837158
160.65000638365746,1756358249.85575,19049.855750083923,55.494773864746094,12.000000476837158
160.80000638961792,1756358249.85575,19049.855750083923,54.865478515625,12.000000476837158
160.95000639557838,1756358249.85575,19049.855750083923,57.08702087402344,12.000000476837158
161.10000640153885,1756358249.85575,19049.855750083923,53.860595703125,12.000000476837158
161.2500064074993,1756358249.85575,19049.855750083923,51.294158935546875,12.000000476837158
161.40000641345978,1756358249.85575,19049.855750083923,44.8187255859375,12.000000476837158
161.55000641942024,1756358249.85575,19049.855750083923,54.215579986572266,12.000000476837158
161.7000064253807,1756358249.85575,19049.855750083923,51.339412689208984,12.000000476837158
161.85000643134117,1756358249.85575,19049.855750083923,51.007389068603516,12.000000476837158
162.00000643730164,1756358249.85575,19049.855750083923,52.36806869506836,12.000000476837158
162.1500064432621,1756358249.85575,19049.855750083923,53.72119903564453,12.000000476837158
162.30000644922256,1756358249.85575,19049.855750083923,55.110633850097656,12.000000476837158
162.45000645518303,1756358249.85575,19049.855750083923,55.100379943847656,12.000000476837158
162.6000064611435,1756358249.85575,19049.855750083923,50.68278884887695,12.000000476837158
162.75000646710396,1756358249.85575,19049.855750083923,57.89659118652344,12.000000476837158
162.90000647306442,1756358249.85575,19049.855750083923,56.7991828918457,12.000000476837158
163.0500064790249,1756358249.85575,19049.855750083923,50.9257698059082,12.000000476837158
163.20000648498535,1756358249.85575,19049.855750083923,53.094810485839844,12.000000476837158
163.35000649094582,1756358249.85575,19049.855750083923,56.75443649291992,12.000000476837158
163.50000649690628,1756358249.85575,19049.855750083923,54.253875732421875,12.000000476837158
163.65000650286674,1756358249.85575,19049.855750083923,58.510894775390625,12.000000476837158
163.8000065088272,1756358249.85575,19049.855750083923,56.69422912597656,12.000000476837158
163.95000651478767,1756358249.85575,19049.855750083923,59.60275650024414,12.000000476837158
164.10000652074814,1756358249.85575,19049.855750083923,56.8807373046875,12.000000476837158
164.2500065267086,1756358249.85575,19049.855750083923,53.934486389160156,12.000000476837158
164.40000653266907,1756358249.85575,19049.855750083923,59.77781677246094,12.000000476837158
164.55000653862953,1756358249.85575,19049.855750083923,43.16934585571289,12.000000476837158
164.70000654459,1756358249.85575,19049.855750083923,52.52129364013672,12.000000476837158
